 10, 0.15, 11,       2014304,    23
 10, 0.15, 13,       3207150,    17
 10, 0.15, 15,       3088367,    16
 10, 0.16,  1,       1431604,    49
 10, 0.16,  3,        184878,    58
 10, 0.16,  5,        353483,    47
 10, 0.16,  7,        527889,    40
 10, 0.16,  9,       1059779,    31
 10, 0.16, 11,        780383,    32
 10, 0.16, 13,       1533970,    24
 10, 0.16, 15,       1076847,    26
 10, 0.17,  1,       1288444,    50
 10, 0.17,  3,         98252,    64
 10, 0.17,  5,        318134,    48
 10, 0.17,  7,        204515,    49
 10, 0.17,  9,        456200,    39
 10, 0.17, 11,        373255,    39
 10, 0.17, 13,        433238,    36
 10, 0.17, 15,        706519,    30
 10, 0.18,  1,       1159599,    51
 10, 0.18,  3,        121298,    62
 10, 0.18,  5,        169070,    54
 10, 0.18,  7,         97819,    56
 10, 0.18,  9,        269382,    44
 10, 0.18, 11,        178527,    46
 10, 0.18, 13,        167845,    45
 10, 0.18, 15,        337926,    37
 10, 0.19,  1,        684732,    56
 10, 0.19,  3,         79584,    66
 10, 0.19,  5,        123252,    57
 10, 0.19,  7,         64179,    60
 10, 0.19,  9,        159067,    49
 10, 0.19, 11,         94876,    52
 10, 0.19, 13,         99111,    50
 10, 0.19, 15,        117828,    47
 10, 0.20,  1,        499170,    59
 10, 0.20,  3,         58017,    69
 10, 0.20,  5,         65501,    63
 10, 0.20,  7,         57761,    61
 10, 0.20,  9,         68473,    57
 10, 0.20, 11,         62248,    56
 10, 0.20, 13,         58524,    55
 10, 0.20, 15,         62618,    53
 10, 0.21,  1,        327505,    63
 10, 0.21,  3,         46993,    71
 10, 0.21,  5,         47750,    66
 10, 0.21,  7,         51985,    62
 10, 0.21,  9,         61626,    58
 10, 0.21, 11,         50421,    58
 10, 0.21, 13,         42664,    58
 10, 0.21, 15,         36976,    58
 10, 0.22,  1,        327505,    63
 10, 0.22,  3,         34258,    74
 10, 0.22,  5,         38678,    68
 10, 0.22,  7,         51985,    62
 10, 0.22,  9,         49917,    60
 10, 0.22, 11,         50421,    58
 10, 0.22, 13,         38398,    59
 10, 0.22, 15,         29950,    60
 10, 0.23,  1,        327505,    63
 10, 0.23,  3,         20229,    79
 10, 0.23,  5,         38678,    68
 10, 0.23,  7,         37897,    65
 10, 0.23,  9,         40433,    62
 10, 0.23, 11,         45379,    59
 10, 0.23, 13,         27992,    62
 10, 0.23, 15,         19650,    64
 10, 0.24,  1,        265279,    65
 10, 0.24,  3,         24974,    77
 10, 0.24,  5,         25376,    72
 10, 0.24,  7,         34107,    66
 10, 0.24,  9,         36389,    63
 10, 0.24, 11,         36757,    61
 10, 0.24, 13,         22673,    64
 10, 0.24, 15,         17685,    65
 10, 0.25,  1,        193389,    68
 10, 0.25,  3,         14747,    82
 10, 0.25,  5,         28196,    71
 10, 0.25,  7,         34107,    66
 10, 0.25,  9,         36389,    63
 10, 0.25, 11,         29773,    63
 10, 0.25, 13,         16529,    67
 10, 0.25, 15,         19650,    64
 10, 0.26,  1,        193389,    68
 10, 0.26,  3,         11945,    84
 10, 0.26,  5,         16649,    76
 10, 0.26,  7,         27627,    68
 10, 0.26,  9,         23875,    67
 10, 0.26, 11,         29773,    63
 10, 0.26, 13,         14876,    68
 10, 0.26, 15,          9399,    71
 10, 0.27,  1,        193389,    68
 10, 0.27,  3,          9676,    86
 10, 0.27,  5,         14985,    77
 10, 0.27,  7,         20140,    71
 10, 0.27,  9,         21488,    68
 10, 0.27, 11,         19534,    67
 10, 0.27, 13,         10845,    71
 10, 0.27, 15,          6852,    74
 10, 0.28,  1,        174050,    69
 10, 0.28,  3,         10751,    85
 10, 0.28,  5,         14985,    77
 10, 0.28,  7,         20140,    71
 10, 0.28,  9,         12688,    73
 10, 0.28, 11,         12816,    71
 10, 0.28, 13,          9760,    72
 10, 0.28, 15,          3641,    80
 10, 0.29,  1,        156645,    70
 10, 0.29,  3,         11945,    84
 10, 0.29,  5,         14985,    77
 10, 0.29,  7,         16313,    73
 10, 0.29,  9,         14098,    72
 10, 0.29, 11,          9343,    74
 10, 0.29, 13,          7115,    75
 10, 0.29, 15,          2654,    83
 10, 0.30,  1,        140980,    71
 10, 0.30,  3,          9676,    86
 10, 0.30,  5,         10924,    80
 10, 0.30,  7,         22378,    70
 10, 0.30,  9,         12688,    73
 10, 0.30, 11,          5517,    79
 10, 0.30, 13,          5763,    77
 10, 0.30, 15,          2389,    84
 10, 0.31,  1,        126882,    72
 10, 0.31,  3,         11945,    84
 10, 0.31,  5,          7167,    84
 10, 0.31,  7,         18126,    72
 10, 0.31,  9,         10277,    75
 10, 0.31, 11,          5517,    79
 10, 0.31, 13,          5763,    77
 10, 0.31, 15,          1935,    86
 10, 0.32,  1,         74923,    77
 10, 0.32,  3,          9676,    86
 10, 0.32,  5,          8848,    82
 10, 0.32,  7,         13214,    75
 10, 0.32,  9,          9250,    76
 10, 0.32, 11,          4022,    82
 10, 0.32, 13,          4201,    80
 10, 0.32, 15,          1935,    86
 10, 0.33,  1,         60687,    79
 10, 0.33,  3,          9676,    86
 10, 0.33,  5,          9831,    81
 10, 0.33,  7,         10703,    77
 10, 0.33,  9,          8325,    77
 10, 0.33, 11,          4022,    82
 10, 0.33, 13,          3403,    82
 10, 0.33, 15,          1742,    87
 10, 0.34,  1,         60687,    79
 10, 0.34,  3,          8708,    87
 10, 0.34,  5,          8848,    82
 10, 0.34,  7,         10703,    77
 10, 0.34,  9,          6743,    79
 10, 0.34, 11,          3258,    84
 10, 0.34, 13,          2757,    84
 10, 0.34, 15,          1742,    87
 10, 0.35,  1,         49157,    81
 10, 0.35,  3,          8708,    87
 10, 0.35,  5,         10924,    80
 10, 0.35,  7,         11892,    76
 10, 0.35,  9,          6069,    80
 10, 0.35, 11,          2639,    86
 10, 0.35, 13,          2481,    85
 10, 0.35, 15,          1742,    87
 10, 0.36,  1,         35835,    84
 10, 0.36,  3,          7837,    88
 10, 0.36,  5,          8848,    82
 10, 0.36,  7,          9633,    78
 10, 0.36,  9,          4916,    82
 10, 0.36, 11,          2375,    87
 10, 0.36, 13,          2233,    86
 10, 0.36, 15,          1742,    87
 10, 0.37,  1,         32252,    85
 10, 0.37,  3,          7053,    89
 10, 0.37,  5,          5805,    86
 10, 0.37,  7,          7022,    81
 10, 0.37,  9,          3982,    84
 10, 0.37, 11,          2375,    87
 10, 0.37, 13,          2233,    86
 10, 0.37, 15,          1742,    87
 10, 0.38,  1,         35835,    84
 10, 0.38,  3,          7837,    88
 10, 0.38,  5,          7963,    83
 10, 0.38,  7,          5688,    83
 10, 0.38,  9,          3982,    84
 10, 0.38, 11,          2375,    87
 10, 0.38, 13,          2233,    86
 10, 0.38, 15,          1742,    87
 10, 0.39,  1,         39817,    83
 10, 0.39,  3,          7837,    88
 10, 0.39,  5,          7167,    84
 10, 0.39,  7,          4607,    85
 10, 0.39,  9,          3584,    85
 10, 0.39, 11,          2375,    87
 10, 0.39, 13,          2010,    87
 10, 0.39, 15,          1742,    87
 10, 0.40,  1,         39817,    83
 10, 0.40,  3,          7837,    88
 10, 0.40,  5,          6450,    85
 10, 0.40,  7,          5688,    83
 10, 0.40,  9,          3225,    86
 10, 0.40, 11,          2375,    87
 10, 0.40, 13,          2010,    87
 10, 0.40, 15,          1742,    87
 11, 0.00,  1,     250000000,     0
 11, 0.00,  3,      83333333,     0
 11, 0.00,  5,      50000000,     0
 11, 0.00,  7,      35714286,     0
 11, 0.00,  9,      27777778,     0
 11, 0.00, 11,      22727273,     0
 11, 0.00, 13,      19230769,     0
 11, 0.00, 15,      16666667,     0
 11, 0.01,  1,      96855122,     9
 11, 0.01,  3,      83333333,     0
 11, 0.01,  5,      50000000,     0
 11, 0.01,  7,      35714286,     0
 11, 0.01,  9,      27777778,     0
 11, 0.01, 11,      22727273,     0
 11, 0.01, 13,      19230769,     0
 11, 0.01, 15,      16666667,     0
 11, 0.02,  1,      37523659,    18
 11, 0.02,  3,      83333333,     0
 11, 0.02,  5,      50000000,     0
 11, 0.02,  7,      35714286,     0
 11, 0.02,  9,      27777778,     0
 11, 0.02, 11,      22727273,     0
 11, 0.02, 13,      19230769,     0
 11, 0.02, 15,      16666667,     0
 11, 0.03,  1,      33771293,    19
 11, 0.03,  3,      75000000,     1
 11, 0.03,  5,      50000000,     0
 11, 0.03,  7,      35714286,     0
 11, 0.03,  9,      27777778,     0
 11, 0.03, 11,      22727273,     0
 11, 0.03, 13,      19230769,     0
 11, 0.03, 15,      16666667,     0
 11, 0.04,  1,      17947450,    25
 11, 0.04,  3,      75000000,     1
 11, 0.04,  5,      50000000,     0
 11, 0.04,  7,      35714286,     0
 11, 0.04,  9,      27777778,     0
 11, 0.04, 11,      22727273,     0
 11, 0.04, 13,      19230769,     0
 11, 0.04, 15,      16666667,     0
 11, 0.05,  1,      13083691,    28
 11, 0.05,  3,      60750000,     3
 11, 0.05,  5,      45000000,     1
 11, 0.05,  7,      35714286,     0
 11, 0.05,  9,      27777778,     0
 11, 0.05, 11,      22727273,     0
 11, 0.05, 13,      19230769,     0
 11, 0.05, 15,      16666667,     0
 11, 0.06,  1,       9538011,    31
 11, 0.06,  3,      35872268,     8
 11, 0.06,  5,      40500000,     2
 11, 0.06,  7,      35714286,     0
 11, 0.06,  9,      27777778,     0
 11, 0.06, 11,      22727273,     0
 11, 0.06, 13,      19230769,     0
 11, 0.06, 15,      16666667,     0
 11, 0.07,  1,       5632100,    36
 11, 0.07,  3,      19063994,    14
 11, 0.07,  5,      36450000,     3
 11, 0.07,  7,      35714286,     0
 11, 0.07,  9,      27777778,     0
 11, 0.07, 11,      22727273,     0
 11, 0.07, 13,      19230769,     0
 11, 0.07, 15,      16666667,     0
 11, 0.08,  1,       4562001,    38
 11, 0.08,  3,       8206424,    22
 11, 0.08,  5,      36450000,     3
 11, 0.08,  7,      28928571,     2
 11, 0.08,  9,      25000000,     1
 11, 0.08, 11,      20454545,     1
 11, 0.08, 13,      19230769,     0
 11, 0.08, 15,      16666667,     0
 11, 0.09,  1,       3325699,    41
 11, 0.09,  3,       5982483,    25
 11, 0.09,  5,      32805000,     4
 11, 0.09,  7,      23432143,     4
 11, 0.09,  9,      22500000,     2
 11, 0.09, 11,      14911364,     4
 11, 0.09, 13,      17307692,     1
 11, 0.09, 15,      12150000,     3
 11, 0.10,  1,       2181991,    45
 11, 0.10,  3,       3925107,    29
 11, 0.10,  5,      17433922,    10
 11, 0.10,  7,      15373829,     8
 11, 0.10,  9,      13286025,     7
 11, 0.10, 11,       8805011,     9
 11, 0.10, 13,      10220019,     6
 11, 0.10, 15,       8857350,     6
 11, 0.11,  1,       1963792,    46
 11, 0.11,  3,       2317737,    34
 11, 0.11,  5,       8338591,    17
 11, 0.11,  7,      10086769,    12
 11, 0.11,  9,       5719198,    15
 11, 0.11, 11,       7924510,    10
 11, 0.11, 13,       8278216,     8
 11, 0.11, 15,       7971615,     7
 11, 0.12,  1,       1159599,    51
 11, 0.12,  3,        808145,    44
 11, 0.12,  5,       4923855,    22
 11, 0.12,  7,       5360523,    18
 11, 0.12,  9,       3039416,    21
 11, 0.12, 11,       6418853,    12
 11, 0.12, 13,       6705355,    10
 11, 0.12, 15,       6457008,     9
 11, 0.13,  1,        939276,    53
 11, 0.13,  3,        347880,    52
 11, 0.13,  5,       2616738,    28
 11, 0.13,  7,       2563921,    25
 11, 0.13,  9,       3039416,    21
 11, 0.13, 11,       4211410,    16
 11, 0.13, 13,       5431337,    12
 11, 0.13, 15,       3812799,    14
 11, 0.14,  1,        760813,    55
 11, 0.14,  3,        228244,    56
 11, 0.14,  5,       2119558,    30
 11, 0.14,  7,       1682189,    29
 11, 0.14,  9,       1794745,    26
 11, 0.14, 11,       2238116,    22
 11, 0.14, 13,       3563500,    16
 11, 0.14, 15,       2501577,    18
 11, 0.15,  1,        616259,    57
 11, 0.15,  3,        166390,    59
 11, 0.15,  5,        739044,    40
 11, 0.15,  7,        475100,    41
 11, 0.15,  9,       1177532,    30
 11, 0.15, 11,        963435,    30
 11, 0.15, 13,       2104211,    21
 11, 0.15, 15,       1823650,    21
 11, 0.16,  1,        404327,    61
 11, 0.16,  3,        109168,    63
 11, 0.16,  5,        436398,    45
 11, 0.16,  7,        346348,    44
 11, 0.16,  9,        410580,    40
 11, 0.16, 11,        632110,    34
 11, 0.16, 13,       1118264,    27
 11, 0.16, 15,        872246,    28
 11, 0.17,  1,        363895,    62
 11, 0.17,  3,         58017,    69
 11, 0.17,  5,        208728,    52
 11, 0.17,  7,        227239,    48
 11, 0.17,  9,        196379,    47
 11, 0.17, 11,        220403,    44
 11, 0.17, 13,        534862,    34
 11, 0.17, 15,        337926,    37
 11, 0.18,  1,        265279,    65
 11, 0.18,  3,         46993,    71
 11, 0.18,  5,        123252,    57
 11, 0.18,  7,        149091,    52
 11, 0.18,  9,         93928,    54
 11, 0.18, 11,        144606,    48
 11, 0.18, 13,        315831,    39
 11, 0.18, 15,        161629,    44
 11, 0.19,  1,        214876,    67
 11, 0.19,  3,         30832,    75
 11, 0.19,  5,         99834,    59
 11, 0.19,  7,         79233,    58
 11, 0.19,  9,         76081,    56
 11, 0.19, 11,        105418,    51
 11, 0.19, 13,        135955,    47
 11, 0.19, 15,         85896,    50
 11, 0.20,  1,        193389,    68
 11, 0.20,  3,         22477,    78
 11, 0.20,  5,         89851,    60
 11, 0.20,  7,         57761,    61
 11, 0.20,  9,         55463,    59
 11, 0.20, 11,         40841,    60
 11, 0.20, 13,         65027,    54
 11, 0.20, 15,         33278,    59
 11, 0.21,  1,        156645,    70
 11, 0.21,  3,         20229,    79
 11, 0.21,  5,         72779,    62
 11, 0.21,  7,         37897,    65
 11, 0.21,  9,         49917,    60
 11, 0.21, 11,         36757,    61
 11, 0.21, 13,         52672,    56
 11, 0.21, 15,         29950,    60
 11, 0.22,  1,        126882,    72
 11, 0.22,  3,         30832,    75
 11, 0.22,  5,         53056,    65
 11, 0.22,  7,         34107,    66
 11, 0.22,  9,         40433,    62
 11, 0.22, 11,         33081,    62
 11, 0.22, 13,         38398,    59
 11, 0.22, 15,         21834,    63
 11, 0.23,  1,         92497,    75
 11, 0.23,  3,         20229,    79
 11, 0.23,  5,         58951,    64
 11, 0.23,  7,         24864,    69
 11, 0.23,  9,         32751,    64
 11, 0.23, 11,         33081,    62
 11, 0.23, 13,         25193,    63
 11, 0.23, 15,         21834,    63
 11, 0.24,  1,         67430,    78
 11, 0.24,  3,         22477,    78
 11, 0.24,  5,         53056,    65
 11, 0.24,  7,         22378,    70
 11, 0.24,  9,         26528,    66
 11, 0.24, 11,         24116,    65
 11, 0.24, 13,         25193,    63
 11, 0.24, 15,         17685,    65
 11, 0.25,  1,         67430,    78
 11, 0.25,  3,         20229,    79
 11, 0.25,  5,         42975,    67
 11, 0.25,  7,         24864,    69
 11, 0.25,  9,         23875,    67
 11, 0.25, 11,         19534,    67
 11, 0.25, 13,         18365,    66
 11, 0.25, 15,          9399,    71
 11, 0.26,  1,         74923,    77
 11, 0.26,  3,         16386,    81
 11, 0.26,  5,         47750,    66
 11, 0.26,  7,         20140,    71
 11, 0.26,  9,         23875,    67
 11, 0.26, 11,         15823,    69
 11, 0.26, 13,         14876,    68
 11, 0.26, 15,          6852,    74
 11, 0.27,  1,         54619,    80
 11, 0.27,  3,         13272,    83
 11, 0.27,  5,         38678,    68
 11, 0.27,  7,         16313,    73
 11, 0.27,  9,         23875,    67
 11, 0.27, 11,         14240,    70
 11, 0.27, 13,         10845,    71
 11, 0.27, 15,          4995,    77
 11, 0.28,  1,         54619,    80
 11, 0.28,  3,         10751,    85
 11, 0.28,  5,         20555,    74
 11, 0.28,  7,         18126,    72
 11, 0.28,  9,         12688,    73
 11, 0.28, 11,         11535,    72
 11, 0.28, 13,          4668,    79
 11, 0.28, 15,          2949,    82
 11, 0.29,  1,         54619,    80
 11, 0.29,  3,          8708,    87
 11, 0.29,  5,         22839,    73
 11, 0.29,  7,         14682,    74
 11, 0.29,  9,         14098,    72
 11, 0.29, 11,          7568,    76
 11, 0.29, 13,          4201,    80
 11, 0.29, 15,          1935,    86
 11, 0.30,  1,         49157,    81
 11, 0.30,  3,          7837,    88
 11, 0.30,  5,         20555,    74
 11, 0.30,  7,         13214,    75
 11, 0.30,  9,         11419,    74
 11, 0.30, 11,          4965,    80
 11, 0.30, 13,          2481,    85
 11, 0.30, 15,          1567,    88
 11, 0.31,  1,         54619,    80
 11, 0.31,  3,          9676,    86
 11, 0.31,  5,         18499,    75
 11, 0.31,  7,         14682,    74
 11, 0.31,  9,          8325,    77
 11, 0.31, 11,          3258,    84
 11, 0.31, 13,          2010,    87
 11, 0.31, 15,          1411,    89
 11, 0.32,  1,         44241,    82
 11, 0.32,  3,          7837,    88
 11, 0.32,  5,         16649,    76
 11, 0.32,  7,         11892,    76
 11, 0.32,  9,          9250,    76
 11, 0.32, 11,          2932,    85
 11, 0.32, 13,          1809,    88
 11, 0.32, 15,          1143,    91
 11, 0.33,  1,         44241,    82
 11, 0.33,  3,          7837,    88
 11, 0.33,  5,         12137,    79
 11, 0.33,  7,          7022,    81
 11, 0.33,  9,          6743,    79
 11, 0.33, 11,          2932,    85
 11, 0.33, 13,          1809,    88
 11, 0.33, 15,          1143,    91
 11, 0.34,  1,         35835,    84
 11, 0.34,  3,          9676,    86
 11, 0.34,  5,          9831,    81
 11, 0.34,  7,          8670,    79
 11, 0.34,  9,          5462,    81
 11, 0.34, 11,          2137,    88
 11, 0.34, 13,          1809,    88
 11, 0.34, 15,          1143,    91
 11, 0.35,  1,         32252,    85
 11, 0.35,  3,          7837,    88
 11, 0.35,  5,          8848,    82
 11, 0.35,  7,          5688,    83
 11, 0.35,  9,          5462,    81
 11, 0.35, 11,          2137,    88
 11, 0.35, 13,          1628,    89
 11, 0.35, 15,          1143,    91
 11, 0.36,  1,         35835,    84
 11, 0.36,  3,          7837,    88
 11, 0.36,  5,          8848,    82
 11, 0.36,  7,          5688,    83
 11, 0.36,  9,          4424,    83
 11, 0.36, 11,          2137,    88
 11, 0.36, 13,          1465,    90
 11, 0.36, 15,          1143,    91
 11, 0.37,  1,         32252,    85
 11, 0.37,  3,          8708,    87
 11, 0.37,  5,          8848,    82
 11, 0.37,  7,          4147,    86
 11, 0.37,  9,          3225,    86
 11, 0.37, 11,          1731,    90
 11, 0.37, 13,          1318,    91
 11, 0.37, 15,          1143,    91
 11, 0.38,  1,         29027,    86
 11, 0.38,  3,          9676,    86
 11, 0.38,  5,          5805,    86
 11, 0.38,  7,          4607,    85
 11, 0.38,  9,          2612,    88
 11, 0.38, 11,          1731,    90
 11, 0.38, 13,          1318,    91
 11, 0.38, 15,          1143,    91
 11, 0.39,  1,         29027,    86
 11, 0.39,  3,          7837,    88
 11, 0.39,  5,          6450,    85
 11, 0.39,  7,          3732,    87
 11, 0.39,  9,          2351,    89
 11, 0.39, 11,          1731,    90
 11, 0.39, 13,          1318,    91
 11, 0.39, 15,          1143,    91
 11, 0.40,  1,         26124,    87
 11, 0.40,  3,          6348,    90
 11, 0.40,  5,          6450,    85
 11, 0.40,  7,          4147,    86
 11, 0.40,  9,          2116,    90
 11, 0.40, 11,          1731,    90
 11, 0.40, 13,          1318,    91
 11, 0.40, 15,          1143,    91
 12, 0.00,  1,     200000000,     0
 12, 0.00,  3,      66666667,     0
 12, 0.00,  5,      40000000,     0
 12, 0.00,  7,      28571429,     0
 12, 0.00,  9,      22222222,     0
 12, 0.00, 11,      18181818,     0
 12, 0.00, 13,      15384615,     0
 12, 0.00, 15,      13333333,     0
 12, 0.01,  1,      86093442,     8
 12, 0.01,  3,      66666667,     0
 12, 0.01,  5,      40000000,     0
 12, 0.01,  7,      28571429,     0
 12, 0.01,  9,      22222222,     0
 12, 0.01, 11,      18181818,     0
 12, 0.01, 13,      15384615,     0
 12, 0.01, 15,      13333333,     0
 12, 0.02,  1,      41178226,    15
 12, 0.02,  3,      66666667,     0
 12, 0.02,  5,      40000000,     0
 12, 0.02,  7,      28571429,     0
 12, 0.02,  9,      22222222,     0
 12, 0.02, 11,      18181818,     0
 12, 0.02, 13,      15384615,     0
 12, 0.02, 15,      13333333,     0
 12, 0.03,  1,      24315331,    20
 12, 0.03,  3,      66666667,     0
 12, 0.03,  5,      40000000,     0
 12, 0.03,  7,      28571429,     0
 12, 0.03,  9,      22222222,     0
 12, 0.03, 11,      18181818,     0
 12, 0.03, 13,      15384615,     0
 12, 0.03, 15,      13333333,     0
 12, 0.04,  1,      11629947,    27
 12, 0.04,  3,      66666667,     0
 12, 0.04,  5,      40000000,     0
 12, 0.04,  7,      28571429,     0
 12, 0.04,  9,      22222222,     0
 12, 0.04, 11,      18181818,     0
 12, 0.04, 13,      15384615,     0
 12, 0.04, 15,      13333333,     0
 12, 0.05,  1,       8478232,    30
 12, 0.05,  3,      43740000,     4
 12, 0.05,  5,      40000000,     0
 12, 0.05,  7,      28571429,     0
 12, 0.05,  9,      22222222,     0
 12, 0.05, 11,      18181818,     0
 12, 0.05, 13,      15384615,     0
 12, 0.05, 15,      13333333,     0
 12, 0.06,  1,       4055112,    37
 12, 0.06,  3,      25828033,     9
 12, 0.06,  5,      40000000,     0
 12, 0.06,  7,      25714286,     1
 12, 0.06,  9,      22222222,     0
 12, 0.06, 11,      18181818,     0
 12, 0.06, 13,      15384615,     0
 12, 0.06, 15,      13333333,     0
 12, 0.07,  1,       2956177,    40
 12, 0.07,  3,      23245229,    10
 12, 0.07,  5,      29160000,     3
 12, 0.07,  7,      18745714,     4
 12, 0.07,  9,      22222222,     0
 12, 0.07, 11,      18181818,     0
 12, 0.07, 13,      15384615,     0
 12, 0.07, 15,      13333333,     0
 12, 0.08,  1,       1413930,    47
 12, 0.08,  3,      15251195,    14
 12, 0.08,  5,      21257640,     6
 12, 0.08,  7,      18745714,     4
 12, 0.08,  9,      18000000,     2
 12, 0.08, 11,      13254545,     3
 12, 0.08, 13,      13846154,     1
 12, 0.08, 15,      12000000,     1
 12, 0.09,  1,        834912,    52
 12, 0.09,  3,       6565139,    22
 12, 0.09,  5,      17218688,     8
 12, 0.09,  7,      12299063,     8
 12, 0.09,  9,       6276212,    12
 12, 0.09, 11,       7826677,     8
 12, 0.09, 13,       7358414,     7
 12, 0.09, 15,       7085880,     6
 12, 0.10,  1,        751420,    53
 12, 0.10,  3,       2543469,    31
 12, 0.10,  5,       6670873,    17
 12, 0.10,  7,       5294343,    16
 12, 0.10,  9,       4117823,    16
 12, 0.10, 11,       4159417,    14
 12, 0.10, 13,       3910563,    13
 12, 0.10, 15,       3389154,    13
 12, 0.11,  1,        608651,    55
 12, 0.11,  3,       1351704,    37
 12, 0.11,  5,       3190658,    24
 12, 0.11,  7,       3126257,    21
 12, 0.11,  9,       2431533,    21
 12, 0.11, 11,       1989436,    21
 12, 0.11, 13,       1870410,    20
 12, 0.11, 15,       1621022,    20
 12, 0.12,  1,        493007,    57
 12, 0.12,  3,        798168,    42
 12, 0.12,  5,       1526082,    31
 12, 0.12,  7,       1090058,    31
 12, 0.12,  9,        942026,    30
 12, 0.12, 11,       1305269,    25
